testing_model_structure,testing_model_type,testing_model_augmentation,testing_model_idx,D_attack_type,D_attack_direction,D_generating_model,D_idx,acc,loss
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet20v2,0,0.0412000007927417,5.489948749542236
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet56v1,1,0.1400000005960464,4.691367149353027
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet56v2,0,0.0131999999284744,7.615978240966797
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet20v1,5,0.050900001078844,5.449676036834717
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet56v1,0,0.0337000004947185,6.415525913238525
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet20v1,2,0.0824000015854835,4.602963447570801
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet20v2,0,0.1158000007271766,4.636075973510742
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet20v1,6,0.1098999977111816,5.190218925476074
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet20v1,4,0.0218000002205371,6.311079502105713
ResNet20v1,ff,cw,3,cwl2,targeted_2nd,ResNet56v1,0,0.3111999928951263,3.1312270164489746
ResNet20v1,ff,cw,3,cwl2,targeted_ll,ResNet56v1,0,0.7041000127792358,1.4017421007156372
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet20v1,4,0.0776000022888183,5.585245609283447
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet56v2,0,0.0520000010728836,6.140438079833984
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet20v1,3,0.0586999990046024,5.063117980957031
ResNet20v1,ff,cw,3,pgd,targeted_ll,ResNet20v1,7,0.0329000018537044,6.088041305541992
ResNet20v1,ff,cw,3,cwl2,targeted_ll,ResNet56v1,1,0.7124999761581421,1.3208132982254028
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet20v1,0,0.3765000104904175,2.683558702468872
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet56v1,0,0.023199999704957,7.68842887878418
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet20v1,3,0.1833000034093856,3.8514633178710938
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet20v1,2,0.2125999927520752,3.59285044670105
ResNet20v1,ff,cw,3,cwl2,untargeted,ResNet56v1,0,0.3118999898433685,3.100156784057617
ResNet20v1,ff,cw,3,pgd,untargeted,ResNet56v2,2,0.0957000032067298,5.030035018920898
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg19,1,0.438400000333786,2.874330759048462
ResNet20v1,ff,cw,3,pgd,untargeted,vgg13,1,0.6987000107765198,1.6879326105117798
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg19,0,0.4217000007629394,2.9478094577789307
ResNet20v1,ff,cw,3,pgd,untargeted,vgg11,0,0.5952000021934509,1.903054118156433
ResNet20v1,ff,cw,3,pgd,untargeted,vgg19,2,0.6650999784469604,1.9239693880081177
ResNet20v1,ff,cw,3,pgd,untargeted,vgg16,0,0.6704000234603882,1.9884225130081177
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg16,1,0.4433999955654144,2.7927825450897217
ResNet20v1,ff,cw,3,pgd,untargeted,vgg13,4,0.6660000085830688,1.7664794921875
ResNet20v1,ff,cw,3,pgd,untargeted,vgg16,2,0.6158000230789185,2.076011896133423
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg16,0,0.4587000012397766,2.74876070022583
ResNet20v1,ff,cw,3,pgd,untargeted,vgg16,1,0.6315000057220459,2.15724778175354
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg16,2,0.4038000106811523,3.009514570236206
ResNet20v1,ff,cw,3,pgd,untargeted,vgg11,4,0.6176999807357788,1.831025242805481
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg11,1,0.4444000124931335,2.3818488121032715
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg19,2,0.45210000872612,2.818289279937744
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg13,4,0.4760000109672546,2.7015726566314697
ResNet20v1,ff,cw,3,pgd,untargeted,vgg19,4,0.6941999793052673,1.7290886640548706
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg13,1,0.4984999895095825,2.54776382446289
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg13,2,0.4693999886512756,2.7428243160247803
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg19,4,0.4621999859809875,2.765636444091797
ResNet20v1,ff,cw,3,pgd,untargeted,vgg11,2,0.6104999780654907,1.848603367805481
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg11,2,0.4354000091552734,2.3881161212921143
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg16,4,0.4478999972343445,2.734618663787842
ResNet20v1,ff,cw,3,pgd,untargeted,vgg13,0,0.6657999753952026,1.7802578210830688
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg11,4,0.4291999936103821,2.4328062534332275
ResNet20v1,ff,cw,3,pgd,untargeted,vgg13,2,0.6776999831199646,1.7843351364135742
ResNet20v1,ff,cw,3,pgd,untargeted,vgg11,1,0.6269000172615051,1.823268175125122
ResNet20v1,ff,cw,3,pgd,untargeted,vgg19,1,0.6507999897003174,1.9217866659164429
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg13,0,0.4665000140666961,2.724501848220825
ResNet20v1,ff,cw,3,pgd,untargeted,vgg16,4,0.6563000082969666,2.1173629760742188
ResNet20v1,ff,cw,3,pgd,untargeted,vgg19,0,0.6528000235557556,1.835443019866944
ResNet20v1,ff,cw,3,pgd,targeted_ll,vgg11,0,0.4401000142097473,2.344189405441284
ResNet20v1,ff,cw,3,original,original,original,0,0.7339000105857849,1.1859409809112549
ResNet20v1,ff,targeted,0,cwl2,untargeted,ResNet56v1,1,0.2492000013589859,11.532299995422363
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,1,0.3217000067234039,3.589447259902954
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v2,2,0.2833999991416931,3.804152727127075
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v2,2,0.6628999710083008,1.5394387245178225
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v2,3,0.796500027179718,1.1855393648147583
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,0,0.4025999903678894,2.934346914291382
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v2,1,0.8295999765396118,1.0091782808303833
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v2,1,0.7512000203132629,1.21804940700531
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,6,0.4614000022411346,2.555495023727417
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,5,0.8374999761581421,0.9836652278900146
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v2,3,0.1553000062704086,7.683195114135742
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v2,2,0.7870000004768372,1.137725830078125
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v1,3,0.1694999933242797,5.403351783752441
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v2,3,0.0113000003620982,17.25102996826172
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v2,3,0.6771000027656555,1.6138877868652344
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v2,1,0.724399983882904,1.2792888879776
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v1,1,0.0824000015854835,7.354279518127441
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v1,3,0.6151999831199646,1.820062518119812
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,7,0.1371999979019165,8.100324630737305
ResNet20v1,ff,targeted,0,pgd,targeted_2nd,ResNet56v1,7,0.0063000000081956,21.61479377746582
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,1,0.6808000206947327,1.5010359287261963
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v1,2,0.701200008392334,1.5003719329833984
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v1,2,0.8136000037193298,1.0323495864868164
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v2,1,0.5412999987602234,1.981405258178711
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v2,0,0.7529000043869019,1.2349698543548584
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v1,1,0.5116000175476074,2.433897018432617
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v2,0,0.0421000011265277,8.673957824707031
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,5,0.7494000196456909,1.18125581741333
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet56v1,0,0.0176999997347593,25.07521247863769
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,2,0.7815999984741211,1.1151553392410278
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v2,0,0.8230999708175659,1.0375288724899292
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,6,0.7156000137329102,1.4177623987197876
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,4,0.0732999965548515,7.492166519165039
ResNet20v1,ff,targeted,0,cwl2,targeted_2nd,ResNet56v1,0,0.8212000131607056,0.8771686553955078
ResNet20v1,ff,targeted,0,cwl2,targeted_ll,ResNet56v1,0,0.8324000239372253,0.8603954315185547
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,4,0.2335000038146972,4.54238224029541
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v2,0,0.1899999976158142,5.183985233306885
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,3,0.6362000107765198,1.988671064376831
ResNet20v1,ff,targeted,0,pgd,targeted_ll,ResNet20v1,7,0.0083999997004866,17.463895797729492
ResNet20v1,ff,targeted,0,cwl2,targeted_ll,ResNet56v1,1,0.8389000296592712,0.8295396566390991
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,0,0.7429999709129333,1.3235198259353638
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v1,0,0.0073000001721084,21.387041091918945
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,3,0.8105000257492065,1.2188266515731812
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet20v1,2,0.8417999744415283,0.9100359082221984
ResNet20v1,ff,targeted,0,cwl2,untargeted,ResNet56v1,0,0.8224999904632568,0.8677236437797546
ResNet20v1,ff,targeted,0,pgd,untargeted,ResNet56v2,2,0.5526000261306763,2.0219147205352783
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg19,1,0.7372000217437744,1.279414415359497
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg13,1,0.8472999930381775,0.9821283221244812
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg19,0,0.7354999780654907,1.3557993173599243
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg11,0,0.8130999803543091,1.0878468751907349
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg19,2,0.8366000056266785,1.093219518661499
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg16,0,0.8431000113487244,1.063425898551941
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg16,1,0.7275999784469604,1.3362969160079956
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg13,4,0.8449000120162964,0.9695260524749756
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg16,2,0.8371999859809875,1.095258355140686
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg16,0,0.7573999762535095,1.1952530145645142
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg16,1,0.8331000208854675,1.1995888948440552
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg16,2,0.741599977016449,1.2670164108276367
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg11,4,0.8198000192642212,1.1184511184692385
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg11,1,0.729200005531311,1.3135946989059448
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg19,2,0.7421000003814697,1.267257571220398
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg13,4,0.7436000108718872,1.2667443752288818
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg19,4,0.847100019454956,0.9567124247550964
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg13,1,0.7455000281333923,1.2502739429473877
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg13,2,0.7258999943733215,1.3356468677520752
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg19,4,0.7508000135421753,1.2045166492462158
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg11,2,0.8177000284194946,1.0963881015777588
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg11,2,0.7495999932289124,1.2413311004638672
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg16,4,0.7455999851226807,1.221072793006897
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg13,0,0.8428000211715698,0.9885395765304564
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg11,4,0.7458999752998352,1.22643780708313
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg13,2,0.84170001745224,1.0446969270706177
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg11,1,0.8148999810218811,1.1232346296310425
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg19,1,0.8363999724388123,1.0562385320663452
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg13,0,0.7595999836921692,1.1908209323883057
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg16,4,0.8420000076293945,1.1424498558044434
ResNet20v1,ff,targeted,0,pgd,untargeted,vgg19,0,0.8457000255584717,0.9889119267463684
ResNet20v1,ff,targeted,0,pgd,targeted_ll,vgg11,0,0.7623999714851379,1.1517486572265625
ResNet20v1,ff,targeted,0,original,original,original,0,0.8452000021934509,0.8024741411209106
ResNet20v1,ff,targeted,1,cwl2,untargeted,ResNet56v1,1,0.2445999979972839,10.889503479003906
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,1,0.5094000101089478,2.1080899238586426
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v2,2,0.2608999907970428,3.956044435501098
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v2,2,0.6754999756813049,1.5327249765396118
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v2,3,0.7828999757766724,1.3031171560287476
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,0,0.6862000226974487,1.4157696962356567
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v2,1,0.8065999746322632,1.0980308055877686
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v2,1,0.7170000076293945,1.3626614809036257
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,6,0.425599992275238,2.6941795349121094
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,5,0.8122000098228455,1.0454720258712769
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v2,3,0.218299999833107,4.984216213226318
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v2,2,0.7770000100135803,1.1943259239196775
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v1,3,0.4291999936103821,2.518202304840088
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v2,3,0.0320999994874,9.434828758239746
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v2,3,0.6753000020980835,1.67198383808136
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v2,1,0.6880000233650208,1.371086359024048
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v1,1,0.6455000042915344,1.631630778312683
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v1,3,0.5382000207901001,2.0350823402404785
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,7,0.310699999332428,3.570303201675415
ResNet20v1,ff,targeted,1,pgd,targeted_2nd,ResNet56v1,7,0.0076000001281499,23.80266761779785
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,1,0.6891999840736389,1.3926739692687988
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v1,2,0.6815000176429749,1.628630518913269
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v1,2,0.7879999876022339,1.1087077856063845
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v2,1,0.5800999999046326,1.7441238164901731
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v2,0,0.7178999781608582,1.3901784420013428
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v1,1,0.7738999724388123,1.2083028554916382
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v2,0,0.0020999999251216,20.417613983154297
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,5,0.7192000150680542,1.2969682216644287
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet56v1,0,0.0186000000685453,27.90610885620117
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,2,0.7486000061035156,1.2534499168395996
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v2,0,0.7978000044822693,1.1363623142242432
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,6,0.6168000102043152,1.7823829650878906
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,4,0.0109999999403953,11.517910957336426
ResNet20v1,ff,targeted,1,cwl2,targeted_2nd,ResNet56v1,0,0.8014000058174133,0.9333052039146424
ResNet20v1,ff,targeted,1,cwl2,targeted_ll,ResNet56v1,0,0.8271999955177307,0.8689074516296387
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,4,0.1080000028014183,6.626707077026367
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v2,0,0.0227000005543231,13.387590408325195
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,3,0.5649999976158142,2.4451913833618164
ResNet20v1,ff,targeted,1,pgd,targeted_ll,ResNet20v1,7,0.1780000030994415,4.854044437408447
ResNet20v1,ff,targeted,1,cwl2,targeted_ll,ResNet56v1,1,0.8305000066757202,0.8534521460533142
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,0,0.7878000140190125,1.1796938180923462
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v1,0,0.0085000004619359,23.759933471679688
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,3,0.7802000045776367,1.3303040266036987
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet20v1,2,0.8198000192642212,0.9782029986381532
ResNet20v1,ff,targeted,1,cwl2,untargeted,ResNet56v1,0,0.8050000071525574,0.9239203929901124
ResNet20v1,ff,targeted,1,pgd,untargeted,ResNet56v2,2,0.4765999913215637,2.39842176437378
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg19,1,0.7157999873161316,1.3223233222961426
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg13,1,0.8334000110626221,0.9890543818473816
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg19,0,0.7098000049591064,1.386183261871338
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg11,0,0.8034999966621399,1.1066739559173584
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg19,2,0.8251000046730042,1.1046558618545532
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg16,0,0.8263999819755554,1.0806159973144531
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg16,1,0.7120000123977661,1.3810955286026
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg13,4,0.8345000147819519,0.982850193977356
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg16,2,0.8263000249862671,1.1099376678466797
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg16,0,0.7289999723434448,1.2355986833572388
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg16,1,0.8228999972343445,1.190309762954712
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg16,2,0.7149999737739563,1.336775302886963
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg11,4,0.8030999898910522,1.1361002922058103
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg11,1,0.7049000263214111,1.3852444887161257
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg19,2,0.7099999785423279,1.3158154487609863
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg13,4,0.7208999991416931,1.3558224439620972
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg19,4,0.8314999938011169,1.0029457807540894
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg13,1,0.7203999757766724,1.3221168518066406
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg13,2,0.7063999772071838,1.390398025512695
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg19,4,0.7303000092506409,1.2610458135604858
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg11,2,0.802299976348877,1.1221776008605957
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg11,2,0.7218000292778015,1.31660258769989
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg16,4,0.7258999943733215,1.2547755241394043
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg13,0,0.8302000164985657,0.9888495802879332
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg11,4,0.718999981880188,1.3394707441329956
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg13,2,0.8348000049591064,1.041608452796936
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg11,1,0.8004999756813049,1.1816364526748655
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg19,1,0.822700023651123,1.098379373550415
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg13,0,0.7371000051498413,1.2461506128311155
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg16,4,0.8270000219345093,1.1484349966049194
ResNet20v1,ff,targeted,1,pgd,untargeted,vgg19,0,0.8374000191688538,0.999010443687439
ResNet20v1,ff,targeted,1,pgd,targeted_ll,vgg11,0,0.7293000221252441,1.2286218404769895
ResNet20v1,ff,targeted,1,original,original,original,0,0.8356999754905701,0.8304398655891418
ResNet20v1,ff,targeted,2,cwl2,untargeted,ResNet56v1,1,0.2533000111579895,10.412590980529783
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,1,0.2445999979972839,3.339611768722534
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v2,2,0.2232999950647354,3.5847270488739014
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v2,2,0.7882000207901001,0.900888741016388
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v2,3,0.8432999849319458,0.793803334236145
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,0,0.6025999784469604,1.4571897983551023
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v2,1,0.8597999811172485,0.7373658418655396
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v2,1,0.7986999750137329,0.8638579845428467
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,6,0.545799970626831,1.6634511947631836
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,5,0.8389000296592712,0.7888849973678589
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v2,3,0.1392000019550323,6.850007057189941
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v2,2,0.8360999822616577,0.7909566164016724
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v1,3,0.0680000036954879,6.425971984863281
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v2,3,0.0148000000044703,12.177367210388184
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v2,3,0.7763000130653381,0.9344886541366576
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v2,1,0.7519999742507935,0.9788317680358888
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v1,1,0.5881999731063843,1.4794217348098757
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v1,3,0.3657000064849853,3.0896127223968506
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,7,0.1636999994516372,5.3996686935424805
ResNet20v1,ff,targeted,2,pgd,targeted_2nd,ResNet56v1,7,0.0083999997004866,17.50647735595703
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,1,0.5820000171661377,1.6476558446884155
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v1,2,0.8029999732971191,0.887443482875824
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v1,2,0.853600025177002,0.7073171138763428
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v2,1,0.6690000295639038,1.2029274702072144
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v2,0,0.8048999905586243,0.8471020460128784
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v1,1,0.7666000127792358,1.0030769109725952
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v2,0,0.003400000045076,13.18683910369873
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,5,0.7718999981880188,0.9271806478500366
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet56v1,0,0.017799999564886,19.230749130249023
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,2,0.8198999762535095,0.7830044627189636
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v2,0,0.8546000123023987,0.7349882125854492
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,6,0.6744999885559082,1.296594262123108
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,4,0.0153000000864267,8.62537956237793
ResNet20v1,ff,targeted,2,cwl2,targeted_2nd,ResNet56v1,0,0.8449000120162964,0.6755038499832153
ResNet20v1,ff,targeted,2,cwl2,targeted_ll,ResNet56v1,0,0.8626999855041504,0.6346178650856018
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,4,0.1121999993920326,6.139700889587402
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v2,0,0.0456999987363815,9.198676109313965
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,3,0.7426000237464905,1.10920512676239
ResNet20v1,ff,targeted,2,pgd,targeted_ll,ResNet20v1,7,0.0173000004142522,9.744650840759276
ResNet20v1,ff,targeted,2,cwl2,targeted_ll,ResNet56v1,1,0.8691999912261963,0.6096358895301819
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,0,0.7858999967575073,0.9709680676460266
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v1,0,0.008899999782443,17.377239227294922
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,3,0.8493000268936157,0.8043826222419739
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet20v1,2,0.8648999929428101,0.6757168769836426
ResNet20v1,ff,targeted,2,cwl2,untargeted,ResNet56v1,0,0.8464999794960022,0.6705617308616638
ResNet20v1,ff,targeted,2,pgd,untargeted,ResNet56v2,2,0.4460999965667724,2.245131015777588
ResNet20v1,ff,targeted,2,pgd,targeted_ll,vgg19,1,0.7786999940872192,0.9229063391685486
ResNet20v1,ff,targeted,2,pgd,untargeted,vgg13,1,0.8639000058174133,0.7592845559120178
ResNet20v1,ff,targeted,2,pgd,targeted_ll,vgg19,0,0.7749000191688538,0.967292070388794
